sector,layer,median_price,transaction_count,ew_percentile,neighbour_count,neighbourhood_median,pct_above_neighbourhood,low_transaction_count,min_sales_threshold,priced_neighbour_count,low_count_neighbour_count,has_geometry,analysis_status
BN16 2,2,462000.0,482,81.34809587541064,7,320000.0,0.4437500000000001,False,20,7,0,True,ok
CA8 2,2,288750.0,68,48.430465993429856,25,200000.0,0.4437500000000001,False,20,25,1,True,ok
GU15 1,2,625000.0,389,92.6146733179219,20,433000.0,0.4434180138568129,False,20,20,0,True,ok
OX29 5,2,635000.0,61,93.02834894756052,25,440000.0,0.4431818181818181,False,20,25,0,True,ok
DE73 7,2,375000.0,63,68.18956077381677,34,260000.0,0.4423076923076923,False,20,34,0,True,ok
WA3 7,2,310000.0,147,53.948168876992334,24,215000.0,0.4418604651162789,False,20,24,0,True,ok
LS29 0,2,432500.0,236,77.69193332522205,25,300000.0,0.4416666666666666,False,20,25,0,True,ok
BR3 6,2,677500.0,278,94.232875045626,17,470000.0,0.4414893617021276,False,20,17,0,True,ok
SW1X 9,2,2735000.0,53,99.79316218518068,20,1897500.0,0.4413702239789197,False,20,20,1,True,ok
EC1R 0,2,1028750.0,40,98.19929431804356,21,713750.0,0.4413309982486866,False,20,20,3,True,ok
N6 6,2,1192500.0,124,98.6555542036744,30,827500.0,0.4410876132930514,False,20,30,0,True,ok
W12 7,2,940000.0,668,97.75520136269618,16,652500.0,0.4406130268199233,False,20,16,0,True,ok
CH46 8,2,265362.0,218,42.55992213164619,10,184250.0,0.4402279511533242,False,20,10,1,True,ok
LA2 8,2,410000.0,118,73.84109989049763,29,285000.0,0.4385964912280702,False,20,29,0,True,ok
WV8 2,2,377500.0,172,68.87090886969217,16,262497.5,0.4381089343708035,False,20,16,0,True,ok
TS25 2,2,170000.0,447,14.296143083100135,24,118250.0,0.437632135306554,False,20,24,4,True,ok
SG13 8,2,625000.0,291,92.6146733179219,30,434750.0,0.4376078205865439,False,20,30,0,True,ok
LL52 0,2,287500.0,110,48.290546295169726,11,200000.0,0.4375,False,20,11,0,True,ok
WC2E 9,2,1566250.0,10,99.24565032242366,18,1090000.0,0.436926605504587,True,20,17,13,True,ok
OL3 7,2,319550.0,216,55.99221316461856,25,222500.0,0.4361797752808989,False,20,25,0,True,ok
CH42 8,2,280000.0,93,46.40467210122886,23,195000.0,0.4358974358974359,False,20,23,1,True,ok
MK5 7,2,476000.0,142,82.8932960214138,15,331500.0,0.4358974358974359,False,20,15,0,True,ok
GU10 4,2,725000.0,336,95.376566492274,26,505000.0,0.4356435643564356,False,20,26,0,True,ok
WN8 7,2,333750.0,170,59.89779778561869,25,232500.0,0.435483870967742,False,20,25,0,True,ok
TF10 8,2,418000.0,137,75.22812994281543,20,291250.0,0.4351931330472103,False,20,20,0,True,ok
EC1A 7,2,975000.0,41,97.98637303808248,19,680000.0,0.4338235294117647,False,20,17,8,True,ok
SA62 6,2,312500.0,204,54.63560043800949,12,218000.0,0.4334862385321101,False,20,12,0,True,ok
BR5 1,2,690000.0,434,94.59179948898893,21,481500.0,0.4330218068535825,False,20,21,0,True,ok
HU16 4,2,230000.0,345,31.71918724905706,20,160500.0,0.4330218068535825,False,20,20,0,True,ok
YO7 2,2,480000.0,85,83.24005353449326,25,335000.0,0.4328358208955223,False,20,25,0,True,ok
GU34 3,2,745000.0,69,95.83282637790484,25,520000.0,0.4326923076923077,False,20,25,0,True,ok
B4 7,2,265000.0,23,42.18274729285801,29,185000.0,0.4324324324324324,False,20,29,6,True,ok
CW5 8,2,435000.0,161,77.95960579145881,24,303750.0,0.4320987654320987,False,20,24,0,True,ok
KT24 6,2,895000.0,233,97.48752889645942,30,625000.0,0.4319999999999999,False,20,30,0,True,ok
WS4 2,2,315000.0,132,55.17094537048303,23,220000.0,0.4318181818181819,False,20,23,0,True,ok
DN14 9,2,266750.0,360,42.73025915561504,20,186311.25,0.4317439231393702,False,20,20,0,True,ok
L18 4,2,415000.0,74,74.71103540576712,17,290000.0,0.4310344827586208,False,20,17,1,True,ok
MK17 9,2,535873.0,326,87.79656892566005,48,374500.0,0.4309025367156207,False,20,48,1,True,ok
N14 7,2,783000.0,159,96.45942328750456,15,547500.0,0.4301369863013697,False,20,15,0,True,ok
BS24 6,2,550000.0,13,88.66650444092954,21,385000.0,0.4285714285714286,True,20,21,0,True,ok
CH65 6,2,250000.0,169,37.717483878817376,9,175000.0,0.4285714285714286,False,20,9,0,True,ok
LL53 7,2,320000.0,162,56.54580849251734,6,224000.0,0.4285714285714286,False,20,6,0,True,ok
NE36 0,2,210000.0,286,25.6053047816036,31,147000.0,0.4285714285714286,False,20,31,0,True,ok
PL3 4,2,270000.0,484,43.569777345175815,16,189000.0,0.4285714285714286,False,20,16,1,True,ok
S32 3,2,525000.0,60,87.06046964350894,12,367500.0,0.4285714285714286,False,20,12,0,True,ok
CM15 8,2,714000.0,290,95.16972867745469,16,499975.0,0.4280714035701785,False,20,16,0,True,ok
EN6 4,2,755000.0,259,96.00924686701543,28,528750.0,0.4278959810874705,False,20,28,0,True,ok
SE1 2,2,688500.0,376,94.53704830271322,16,482500.0,0.4269430051813472,False,20,16,0,True,ok
CV36 5,2,577500.0,121,90.49154398345296,29,405000.0,0.4259259259259258,False,20,29,0,True,ok
M25 9,2,325000.0,328,57.99367319625258,18,227925.0,0.4259076450586816,False,20,18,0,True,ok
TN33 9,2,477500.0,120,83.02104878939043,33,334995.0,0.4253944088717742,False,20,33,0,True,ok
GU21 4,2,741000.0,363,95.79024212191264,25,520000.0,0.425,False,20,25,0,True,ok
WR6 6,2,425000.0,253,76.45698990144787,34,298250.0,0.4249790444258172,False,20,34,0,True,ok
LS22 5,2,550000.0,224,88.66650444092954,29,386000.0,0.4248704663212435,False,20,29,0,True,ok
L3 9,2,160750.0,62,12.227764934906924,18,112875.0,0.424141749723145,False,20,18,10,True,ok
SL5 0,2,785000.0,301,96.48375714807152,26,551250.0,0.4240362811791383,False,20,26,0,True,ok
CH48 7,2,503750.0,38,85.46051831123008,13,353750.0,0.4240282685512366,False,20,13,0,True,ok
SW4 9,2,868000.0,425,97.3354422679158,23,610000.0,0.4229508196721312,False,20,23,0,True,ok
HU1 2,2,137250.0,51,6.703978586202701,12,96500.0,0.4222797927461139,False,20,12,2,True,ok
L10 0,2,200000.0,25,22.885995863243703,16,140625.0,0.4222222222222223,False,20,16,3,True,ok
TN12 7,2,640000.0,107,93.16218518067892,24,450000.0,0.4222222222222223,False,20,24,0,True,ok
DE6 5,2,420000.0,144,75.5627205256114,36,295500.0,0.4213197969543147,False,20,36,0,True,ok
BR7 5,2,639500.0,368,93.08918359897798,23,450000.0,0.4211111111111112,False,20,23,0,True,ok
L16 2,2,295000.0,105,50.121669302834896,30,207875.0,0.4191220685508117,False,20,30,2,True,ok
CH47 6,2,470000.0,31,82.10852901812873,12,331250.0,0.4188679245283018,False,20,12,1,True,ok
W13 8,2,728500.0,269,95.44956807397492,19,513500.0,0.4186952288218111,False,20,19,0,True,ok
BS35 5,2,499950.0,29,84.84608833191386,16,352500.0,0.4182978723404256,False,20,16,0,True,ok
CO7 6,2,468000.0,291,81.8469400170337,29,330000.0,0.4181818181818182,False,20,29,1,True,ok
KT10 8,2,950000.0,264,97.8525368049641,21,670000.0,0.4179104477611941,False,20,21,0,True,ok
L6 0,2,189995.0,230,19.53400657014236,22,134000.0,0.4178731343283581,False,20,22,1,True,ok
CH7 5,2,280000.0,244,46.40467210122886,27,197500.0,0.4177215189873418,False,20,27,0,True,ok
EX13 7,2,490000.0,123,84.0917386543375,24,345625.0,0.4177215189873418,False,20,24,1,True,ok
B17 8,2,320000.0,230,56.54580849251734,21,225732.0,0.4176102634983076,False,20,21,0,True,ok
B75 6,2,460000.0,323,81.13517459544957,27,324500.0,0.4175654853620956,False,20,27,1,True,ok
LL53 8,2,317500.0,88,55.66978951210609,6,224000.0,0.4174107142857142,False,20,6,0,True,ok
BD19 6,2,258635.5,272,40.02920063268037,28,182500.0,0.4171808219178081,False,20,28,0,True,ok
PR3 5,2,339972.5,476,61.00498844141623,27,239950.0,0.4168472598458013,False,20,27,0,True,ok
GL6 6,2,492500.0,225,84.34116072514904,27,347750.0,0.4162473040977714,False,20,27,1,True,ok
SP5 2,2,615000.0,175,92.18883075799975,30,434250.0,0.4162348877374784,False,20,30,0,True,ok
RM16 5,2,500000.0,23,85.14417812385935,14,353250.0,0.4154281670205237,False,20,14,0,True,ok
E14 9,2,625000.0,1341,92.6146733179219,13,441750.0,0.4148273910582909,False,20,13,1,True,ok
L12 3,2,250000.0,28,37.717483878817376,18,176737.5,0.4145271942853101,False,20,18,0,True,ok
MK44 2,2,495000.0,155,84.52366467940139,32,349997.5,0.4142958163986885,False,20,32,0,True,ok
L34 0,2,205000.0,76,24.20610779900231,19,145000.0,0.4137931034482758,False,20,19,5,True,ok
DA13 0,2,530000.0,330,87.43156101715537,27,375000.0,0.4133333333333333,False,20,27,0,True,ok
BL9 8,2,282500.0,363,47.20160603479742,27,200000.0,0.4125000000000001,False,20,27,0,True,ok
BL7 0,2,317750.0,132,55.736707628665286,27,225000.0,0.4122222222222222,False,20,27,0,True,ok
CA12 4,2,390000.0,217,70.97578780873586,28,276225.0,0.4118924789573717,False,20,28,0,True,ok
W4 3,2,900000.0,368,97.51794622216816,16,637500.0,0.411764705882353,False,20,16,0,True,ok
WR8 9,2,480000.0,75,83.24005353449326,35,340000.0,0.411764705882353,False,20,35,0,True,ok
CF14 6,2,385000.0,408,70.2214381311595,21,272750.0,0.4115490375802015,False,20,21,0,True,ok
HG4 3,2,470000.0,111,82.10852901812873,22,333000.0,0.4114114114114113,False,20,22,0,True,ok
SW16 3,2,635000.0,259,93.02834894756052,18,450000.0,0.4111111111111112,False,20,18,0,True,ok
IP13 6,2,477500.0,204,83.02104878939043,24,338500.0,0.4106351550960119,False,20,24,0,True,ok
SE24 9,2,713750.0,324,95.1575617471712,27,506000.0,0.4105731225296443,False,20,27,0,True,ok
B30 1,2,360000.0,286,65.14174473780265,24,255250.0,0.4103819784524976,False,20,24,0,True,ok
SP5 1,2,550000.0,139,88.66650444092954,27,390000.0,0.4102564102564103,False,20,27,0,True,ok
S60 3,2,255000.0,323,39.06801314028471,22,180882.5,0.4097549514187386,False,20,22,0,True,ok
CT10 3,2,370000.0,345,67.1067039785862,8,262500.0,0.4095238095238096,False,20,8,0,True,ok
CM7 4,2,529950.0,181,87.30989171432047,28,376250.0,0.4085049833887042,False,20,28,0,True,ok
GU29 0,2,690000.0,136,94.59179948898893,29,490000.0,0.4081632653061224,False,20,29,0,True,ok
SW11 4,2,999500.0,626,98.11412580605912,21,710000.0,0.4077464788732394,False,20,21,0,True,ok
L39 8,2,401000.0,47,72.85557853753498,25,285000.0,0.407017543859649,False,20,25,1,True,ok
YO26 6,2,450000.0,355,80.05840126536074,23,320000.0,0.40625,False,20,23,0,True,ok
KT21 1,2,765000.0,191,96.15525003041732,18,544075.0,0.4060561503469191,False,20,18,0,True,ok
ME13 0,2,552500.0,76,88.91592651174108,28,393000.0,0.4058524173027991,False,20,28,0,True,ok
SA32 8,2,295000.0,93,50.121669302834896,25,210000.0,0.4047619047619046,False,20,25,0,True,ok
HG2 8,2,495000.0,431,84.52366467940139,19,352500.0,0.4042553191489362,False,20,19,0,True,ok
RH17 5,2,660000.0,280,93.78269862513687,29,470000.0,0.4042553191489362,False,20,29,1,True,ok
HP4 3,2,680000.0,463,94.28762623190168,20,484250.0,0.4042333505420754,False,20,20,0,True,ok
CH64 1,2,435000.0,63,77.95960579145881,23,310000.0,0.403225806451613,False,20,23,5,True,ok
DA3 7,2,545000.0,343,88.21632802044044,26,388497.5,0.4028404301185979,False,20,26,0,True,ok
PL8 2,2,385750.0,156,70.47086020197104,15,275000.0,0.4027272727272728,False,20,15,0,True,ok
LS7 4,2,294500.0,300,49.7688283246137,22,210000.0,0.4023809523809523,False,20,21,3,True,ok
HP23 4,2,631000.0,358,92.93709697043435,34,450000.0,0.4022222222222222,False,20,34,0,True,ok
LS27 7,2,254950.0,561,38.67867137121304,27,182000.0,0.4008241758241757,False,20,27,0,True,ok
PL30 4,2,375000.0,119,68.18956077381677,26,267750.0,0.4005602240896357,False,20,26,0,True,ok
CA4 8,2,280000.0,357,46.40467210122886,21,200000.0,0.3999999999999999,False,20,21,1,True,ok
CH47 7,2,420000.0,37,75.5627205256114,17,300000.0,0.3999999999999999,False,20,17,1,True,ok
M28 1,2,308000.0,613,53.33373889767612,23,220000.0,0.3999999999999999,False,20,23,0,True,ok
NG15 8,2,273000.0,349,44.23895851076773,29,195000.0,0.3999999999999999,False,20,29,0,True,ok
OL10 2,2,280000.0,400,46.40467210122886,26,200000.0,0.3999999999999999,False,20,26,1,True,ok
RG7 2,2,630000.0,44,92.87626231901692,27,450000.0,0.3999999999999999,False,20,27,0,True,ok
SN4 0,2,420000.0,348,75.5627205256114,27,300000.0,0.3999999999999999,False,20,27,0,True,ok
TS26 9,2,140000.0,261,7.409660542645091,13,100000.0,0.3999999999999999,False,20,13,1,True,ok
CF15 8,2,381250.0,366,69.68000973354422,26,272375.0,0.3997246443322624,False,20,26,0,True,ok
B16 0,2,280000.0,128,46.40467210122886,21,200250.0,0.3982521847690388,False,20,21,0,True,ok
KT24 5,2,935000.0,185,97.70045017642047,30,668750.0,0.3981308411214954,False,20,30,0,True,ok
B73 5,2,332750.0,492,59.86129699476822,13,238000.0,0.3981092436974789,False,20,13,0,True,ok
L7 5,2,183000.0,7,17.891470981871276,22,131000.0,0.3969465648854962,True,20,21,2,True,ok
NE61 3,2,356202.0,239,64.48473050249423,35,255000.0,0.3968705882352941,False,20,35,0,True,ok
BR1 2,2,660000.0,415,93.78269862513687,22,472500.0,0.3968253968253967,False,20,22,0,True,ok
BB1 9,2,209500.0,474,25.08212677941356,27,150000.0,0.3966666666666667,False,20,27,0,True,ok
CF36 5,2,310000.0,298,53.948168876992334,13,222000.0,0.3963963963963963,False,20,13,0,True,ok
L3 1,2,188475.0,82,19.345419150748267,24,135000.0,0.3961111111111111,False,20,24,10,True,ok
BS41 8,2,556000.0,33,89.07409660542646,28,398250.0,0.3961079723791587,False,20,28,0,True,ok
OX25 3,2,610000.0,35,92.03674412945614,19,437000.0,0.3958810068649885,False,20,19,0,True,ok
SL7 3,2,670000.0,298,94.01995376566492,27,480000.0,0.3958333333333332,False,20,27,0,True,ok
NG5 4,2,294500.0,356,49.7688283246137,19,211000.0,0.3957345971563981,False,20,19,0,True,ok
LS29 9,2,486250.0,346,83.82406618810074,8,348500.0,0.3952654232424677,False,20,8,0,True,ok
PR1 0,2,265000.0,414,42.18274729285801,15,190000.0,0.394736842105263,False,20,15,0,True,ok
NG18 6,2,264995.0,67,41.80557245406984,15,190000.0,0.3947105263157895,False,20,15,0,True,ok
HX3 7,2,230000.0,423,31.71918724905706,33,165000.0,0.393939393939394,False,20,33,1,True,ok
S35 0,2,313495.0,405,54.72685241513566,23,225000.0,0.3933111111111111,False,20,23,1,True,ok
LL72 8,2,292500.0,29,49.57415744007787,5,209950.0,0.3931888544891642,False,20,5,2,True,ok
NG2 7,2,390000.0,660,70.97578780873586,19,280000.0,0.3928571428571428,False,20,19,1,True,ok
DN9 2,2,279250.0,172,45.84499330818834,21,200500.0,0.3927680798004986,False,20,21,0,True,ok
BH7 7,2,500000.0,137,85.14417812385935,19,359000.0,0.392757660167131,False,20,19,1,True,ok
SW18 5,2,860000.0,633,97.2259398953644,24,617500.0,0.3927125506072875,False,20,24,0,True,ok
HU20 3,2,359950.0,23,64.82540455043193,19,258472.5,0.3926046291191518,False,20,19,0,True,ok
L21 5,2,213000.0,60,26.487407227156588,14,153000.0,0.392156862745098,False,20,14,0,True,ok
B20 1,2,286500.0,138,48.19321085290181,22,205875.0,0.3916211293260474,False,20,22,0,True,ok
CH2 1,2,320000.0,415,56.54580849251734,19,230000.0,0.3913043478260869,False,20,19,1,True,ok
MK44 1,2,425000.0,231,76.45698990144787,28,305500.0,0.3911620294599018,False,20,28,0,True,ok
SM5 3,2,609750.0,258,91.96982601289696,18,438375.0,0.3909324208725406,False,20,18,0,True,ok
B93 9,2,591000.0,292,91.13639128847792,13,425000.0,0.3905882352941177,False,20,13,0,True,ok
LA6 2,2,410000.0,209,73.84109989049763,23,295000.0,0.3898305084745763,False,20,23,0,True,ok
SW11 8,2,1020000.0,518,98.18104392261831,16,734000.0,0.3896457765667576,False,20,16,0,True,ok
M4 5,2,321575.0,269,57.16023847183356,26,231500.0,0.3890928725701943,False,20,26,3,True,ok
DE22 1,2,300000.0,317,51.65470251855457,16,216000.0,0.3888888888888888,False,20,16,0,True,ok
DN4 7,2,250000.0,401,37.717483878817376,17,180000.0,0.3888888888888888,False,20,17,0,True,ok
L39 0,2,300000.0,39,51.65470251855457,36,216000.0,0.3888888888888888,False,20,35,2,True,ok
PE6 9,2,375000.0,275,68.18956077381677,27,270000.0,0.3888888888888888,False,20,27,0,True,ok
DN15 0,2,256000.0,50,39.51818956077381,16,184375.0,0.3884745762711865,False,20,16,0,True,ok
DN36 4,2,225625.0,728,30.587662732692543,22,162500.0,0.3884615384615384,False,20,22,0,True,ok
BN12 5,2,515000.0,319,86.35478768706655,14,371000.0,0.3881401617250675,False,20,14,0,True,ok
TQ9 7,2,465000.0,189,81.53059982966298,21,335000.0,0.3880597014925373,False,20,21,0,True,ok
TS21 1,2,241497.5,368,35.21109624041854,31,174000.0,0.3879166666666667,False,20,31,0,True,ok
SA2 0,2,225000.0,409,30.14356977734517,18,162125.0,0.3878180416345411,False,20,18,1,True,ok
SA19 9,2,302500.0,38,52.4333860566979,25,218000.0,0.3876146788990826,False,20,25,0,True,ok
W1H 2,2,1758500.0,70,99.403820416109,18,1267500.0,0.3873767258382643,False,20,18,3,True,ok
TS25 1,2,152500.0,278,10.074218274729285,22,110000.0,0.3863636363636364,False,20,22,4,True,ok
L21 8,2,193996.0,187,20.914953157318408,23,139950.0,0.3861807788495892,False,20,23,2,True,ok
SN8 2,2,485000.0,212,83.62331183842316,30,350000.0,0.3857142857142857,False,20,30,0,True,ok
WA10 6,2,210000.0,297,25.6053047816036,30,151550.0,0.3856812933025404,False,20,30,5,True,ok
CH60 9,2,540000.0,51,88.00340674047938,13,390000.0,0.3846153846153846,False,20,13,1,True,ok
DL3 7,2,202500.0,220,23.622095145394816,10,146250.0,0.3846153846153846,False,20,10,0,True,ok
L12 0,2,202500.0,297,23.622095145394816,30,146250.0,0.3846153846153846,False,20,30,8,True,ok
SK11 9,2,477500.0,176,83.02104878939043,33,345000.0,0.3840579710144927,False,20,33,0,True,ok
TS24 0,2,145250.0,330,8.559435454434846,13,105000.0,0.3833333333333333,False,20,13,1,True,ok
NE47 9,2,300000.0,95,51.65470251855457,26,216875.0,0.38328530259366,False,20,26,1,True,ok
NN4 7,2,410000.0,36,73.84109989049763,28,296750.0,0.3816343723673125,False,20,28,0,True,ok
BR4 9,2,665000.0,344,93.90436792797178,20,481500.0,0.3811007268951194,False,20,19,0,True,ok
L5 4,2,145000.0,35,8.316096848765056,14,105000.0,0.3809523809523809,False,20,14,1,True,ok
PO41 0,2,435000.0,93,77.95960579145881,6,315000.0,0.3809523809523809,False,20,6,0,True,ok
PE23 4,2,305000.0,127,52.81664436062782,21,221000.0,0.3800904977375565,False,20,21,0,True,ok
CV9 3,2,358750.0,226,64.74631950358925,23,260000.0,0.3798076923076923,False,20,23,0,True,ok
EC3N 4,2,975000.0,2,97.98637303808248,5,707000.0,0.379066478076379,True,20,5,2,True,ok
SR3 1,2,199950.0,473,22.314150139919697,18,145000.0,0.3789655172413793,False,20,18,0,True,ok
NE61 4,2,375000.0,23,68.18956077381677,25,272000.0,0.3786764705882353,False,20,25,0,True,ok
B60 1,2,365000.0,304,66.10293223019832,23,265000.0,0.3773584905660376,False,20,23,0,True,ok
W1G 6,2,1625000.0,30,99.30648497384112,20,1180000.0,0.3771186440677967,False,20,20,3,True,ok
CH44 3,2,210000.0,112,25.6053047816036,17,152500.0,0.3770491803278688,False,20,17,1,True,ok
CM3 4,2,545000.0,335,88.21632802044044,27,396000.0,0.3762626262626263,False,20,27,0,True,ok
NE26 1,2,375000.0,251,68.18956077381677,12,272500.0,0.3761467889908256,False,20,12,0,True,ok
PO14 2,2,399000.0,419,72.15598004623433,11,290000.0,0.3758620689655172,False,20,11,0,True,ok
BS9 3,2,580250.0,332,90.753132984548,20,421750.0,0.3758150563129816,False,20,20,0,True,ok
HP17 9,2,600000.0,31,91.5439834529748,25,436250.0,0.3753581661891116,False,20,25,0,True,ok
EX33 1,2,432500.0,240,77.69193332522205,10,314500.0,0.3751987281399045,False,20,10,0,True,ok
DY7 6,2,385000.0,258,70.2214381311595,21,279975.0,0.3751227788195375,False,20,21,0,True,ok
DN11 9,2,275000.0,299,44.84730502494221,27,200000.0,0.375,False,20,27,0,True,ok
BB7 4,2,329975.0,198,58.7419394086872,33,240000.0,0.3748958333333334,False,20,33,0,True,ok
NP18 3,2,280000.0,279,46.40467210122886,17,203750.0,0.3742331288343559,False,20,17,0,True,ok
LS18 4,2,307000.0,577,53.1816522691325,21,223500.0,0.3736017897091723,False,20,21,0,True,ok
BL2 4,2,278000.0,209,45.75982479620392,21,202500.0,0.3728395061728395,False,20,21,0,True,ok
RM14 2,2,580000.0,351,90.64971407713831,26,422500.0,0.3727810650887573,False,20,26,0,True,ok
CA7 8,2,350000.0,46,63.219369753011314,26,255000.0,0.3725490196078431,False,20,26,0,True,ok
CH65 3,2,228495.0,99,31.07433994403212,10,166500.0,0.3723423423423424,False,20,10,0,True,ok
S65 4,2,240000.0,269,34.59058279596058,27,175000.0,0.3714285714285714,False,20,27,0,True,ok
BA22 7,2,425000.0,139,76.45698990144787,29,310000.0,0.3709677419354837,False,20,29,0,True,ok
S18 7,2,425000.0,62,76.45698990144787,38,310000.0,0.3709677419354837,False,20,38,0,True,ok
B79 0,2,359872.5,326,64.81323762014843,24,262500.0,0.3709428571428572,False,20,24,0,True,ok
SY10 8,2,370000.0,119,67.1067039785862,23,270000.0,0.3703703703703704,False,20,23,0,True,ok
SL5 7,2,755000.0,245,96.00924686701543,26,551250.0,0.3696145124716552,False,20,26,0,True,ok
CT14 8,2,445000.0,102,79.26146733179219,15,325000.0,0.3692307692307692,False,20,15,0,True,ok
NW3 5,2,1150000.0,229,98.53996836598128,23,840000.0,0.369047619047619,False,20,23,0,True,ok
BS31 3,2,547500.0,156,88.35016425355883,27,400000.0,0.3687499999999999,False,20,27,0,True,ok
SM5 4,2,650000.0,193,93.44810804234092,21,475000.0,0.368421052631579,False,20,21,0,True,ok
B74 4,2,430000.0,509,77.35125927728434,18,314250.0,0.3683373110580747,False,20,18,0,True,ok
GL6 9,2,510000.0,159,85.96544591799488,16,372748.0,0.3682165967355961,False,20,16,0,True,ok
SG9 0,2,616250.0,92,92.2496654094172,30,450625.0,0.3675450762829404,False,20,30,0,True,ok
SE1 0,2,776000.0,269,96.32558705438618,16,567500.0,0.3674008810572686,False,20,16,0,True,ok
PO38 2,2,370000.0,121,67.1067039785862,10,270625.0,0.3672055427251732,False,20,10,0,True,ok
DN9 1,2,270000.0,344,43.569777345175815,22,197487.5,0.367175137666941,False,20,22,0,True,ok
S33 8,2,410000.0,15,73.84109989049763,19,300000.0,0.3666666666666667,True,20,19,1,True,ok
SG8 0,2,565000.0,154,89.68244311960093,25,413472.5,0.3664754004196167,False,20,25,0,True,ok
NG25 0,2,375000.0,403,68.18956077381677,31,274500.0,0.3661202185792349,False,20,31,0,True,ok
LN10 6,2,321000.0,383,57.09940382041611,19,235000.0,0.3659574468085107,False,20,19,0,True,ok
NN6 9,2,373500.0,352,67.68463316705196,48,273437.5,0.3659428571428571,False,20,48,0,True,ok
NG23 5,2,375500.0,314,68.62757026402238,39,275000.0,0.3654545454545455,False,20,39,0,True,ok
SN14 7,2,532497.5,98,87.60189804112423,24,390000.0,0.365378205128205,False,20,24,0,True,ok
TF13 6,2,389950.0,145,70.72028227278257,28,285600.0,0.3653711484593838,False,20,28,0,True,ok
GL19 3,2,430000.0,185,77.35125927728434,31,315000.0,0.3650793650793651,False,20,31,0,True,ok
GL7 7,2,580000.0,55,90.64971407713831,30,425000.0,0.3647058823529412,False,20,30,0,True,ok
OX7 6,2,635000.0,313,93.02834894756052,24,465625.0,0.3637583892617448,False,20,24,0,True,ok
DA13 9,2,487500.0,192,83.89706776980168,32,357500.0,0.3636363636363635,False,20,32,0,True,ok
ME9 0,2,497500.0,74,84.7426694245042,26,365000.0,0.3630136986301369,False,20,26,0,True,ok
E11 2,2,695000.0,459,94.72563572210731,24,510000.0,0.3627450980392157,False,20,24,0,True,ok
LS19 6,2,310000.0,305,53.948168876992334,27,227500.0,0.3626373626373627,False,20,26,0,True,ok
BB4 4,2,245250.0,288,36.33653729164132,30,180000.0,0.3625,False,20,30,0,True,ok
KT8 0,2,845000.0,112,97.08602019710428,20,620362.5,0.3621068326986238,False,20,20,0,True,ok
BD17 5,2,277475.0,366,45.57123737680983,27,203750.0,0.3618404907975461,False,20,26,0,True,ok
CW5 6,2,335000.0,785,60.3479742061078,30,246000.0,0.3617886178861789,False,20,30,0,True,ok
ST5 4,2,231500.0,276,32.29711643752281,27,170000.0,0.361764705882353,False,20,27,0,True,ok
NG12 4,2,415000.0,429,74.71103540576712,22,305000.0,0.360655737704918,False,20,22,0,True,ok
BR2 7,2,693625.0,282,94.67088453583162,23,510000.0,0.3600490196078432,False,20,23,0,True,ok
NN6 8,2,425000.0,215,76.45698990144787,28,312500.0,0.3600000000000001,False,20,28,0,True,ok
SP5 4,2,584997.5,58,90.81396763596544,24,430250.0,0.3596687972109238,False,20,24,0,True,ok
M2 1,2,312000.0,5,54.556515391166805,23,229500.0,0.3594771241830066,True,20,22,2,True,ok
EC1V 8,2,975350.0,73,98.01679036379122,19,717500.0,0.3593728222996515,False,20,19,3,True,ok
B43 6,2,297000.0,222,50.626596909599705,26,218500.0,0.3592677345537758,False,20,26,0,True,ok
WA11 8,2,260000.0,289,40.716632193697535,18,191362.5,0.3586779018877783,False,20,18,1,True,ok
W13 9,2,781160.0,594,96.4229224966541,21,574960.0,0.3586336440795881,False,20,21,0,True,ok
LA8 0,2,412602.0,136,74.30344324127023,24,303750.0,0.3583604938271605,False,20,24,0,True,ok
SK4 4,2,407500.0,398,73.39700693515027,15,300000.0,0.3583333333333334,False,20,15,0,True,ok
L3 6,2,153829.5,102,10.293223019832096,29,113250.0,0.358317880794702,False,20,29,9,True,ok
OL3 6,2,274999.0,173,44.42146246502007,16,202500.0,0.3580197530864197,False,20,16,0,True,ok
WA8 9,2,280000.0,478,46.40467210122886,16,206250.0,0.3575757575757576,False,20,16,0,True,ok
BS20 8,2,490000.0,251,84.0917386543375,7,361000.0,0.3573407202216065,False,20,7,0,True,ok
M28 7,2,285000.0,324,47.77345175812143,20,210000.0,0.3571428571428572,False,20,20,0,True,ok
CF31 5,2,284997.5,232,47.47536196617593,15,210000.0,0.3571309523809522,False,20,15,0,True,ok
CV13 0,2,354250.0,280,63.93721863973719,26,261050.0,0.3570197280214517,False,20,26,0,True,ok
SN8 3,2,517000.0,237,86.48254045504319,33,381000.0,0.3569553805774279,False,20,32,0,True,ok
CH3 7,2,430000.0,244,77.35125927728434,25,316900.0,0.3568949195329758,False,20,25,0,True,ok
AL9 7,2,740000.0,206,95.72332400535343,32,545625.0,0.3562428407789233,False,20,32,0,True,ok
LL70 9,2,307500.0,8,53.26682078111692,18,226750.0,0.3561190738699007,True,20,18,4,True,ok
IG7 5,2,733000.0,249,95.57123737680982,16,540625.0,0.3558381502890173,False,20,16,0,True,ok
CH60 1,2,410000.0,71,73.84109989049763,22,302500.0,0.3553719008264462,False,20,22,3,True,ok
