sector,transaction_count,median_price,mean_price,p25_price,p75_price,ew_percentile,low_transaction_count,min_sales_threshold
L11 0,15,120000.0,114100.0,84000.0,142500.0,3.686579875897311,True,20
L11 1,96,175000.0,185596.77083333334,149500.0,230500.0,15.500669181165591,False,20
L11 2,72,139975.0,159153.47222222222,120000.0,206250.0,7.099403820416109,False,20
L11 3,69,130000.0,129457.95652173914,112000.0,150000.0,5.493369022995498,False,20
L11 4,66,147500.0,159683.31818181818,120000.0,180000.0,8.863608711522083,False,20
L11 5,24,150000.0,143500.0,124000.0,160250.0,9.465871760554812,False,20
L11 6,18,125000.0,122427.88888888889,115000.0,137250.0,4.4652634140406375,True,20
L11 7,45,140000.0,137136.66666666666,117000.0,152000.0,7.409660542645091,False,20
L11 8,45,164000.0,159320.02222222224,136500.0,185000.0,12.732692541671737,False,20
L11 9,46,127500.0,124336.95652173914,105000.0,147375.0,4.9762744859471955,False,20
L12 0,297,202500.0,225089.77104377103,165000.0,280000.0,23.622095145394816,False,20
L12 1,28,400000.0,455374.8214285714,263750.0,651375.0,72.52707141988076,False,20
L12 2,33,270000.0,319631.30303030304,175000.0,435000.0,43.569777345175815,False,20
L12 3,28,250000.0,253275.0,238750.0,291250.0,37.717483878817376,False,20
L12 4,102,170000.0,181512.85294117648,130000.0,211500.0,14.296143083100135,False,20
L12 5,110,245000.0,250597.72727272726,185000.0,301500.0,36.05061442997932,False,20
L12 6,43,130000.0,135395.3488372093,110000.0,156000.0,5.493369022995498,False,20
L12 7,79,185000.0,205177.21518987342,142750.0,240000.0,18.432899379486557,False,20
L12 8,93,195000.0,211592.688172043,167500.0,256000.0,21.395546903516244,False,20
L12 9,128,230000.0,229109.375,171875.0,276875.0,31.71918724905706,False,20
L13 0,59,155000.0,162137.2711864407,123500.0,185000.0,10.700815184328993,False,20
L13 1,47,109000.0,116063.82978723405,95000.0,127250.0,2.311716753863,False,20
L13 2,81,120000.0,123419.13580246913,102000.0,140000.0,3.686579875897311,False,20
L13 3,88,155500.0,154855.45454545456,120000.0,170000.0,11.011071906557977,False,20
L13 4,91,168000.0,173809.73626373627,140000.0,189250.0,13.766881615768343,False,20
L13 5,169,133000.0,133201.10059171598,109000.0,155500.0,6.071298211461248,False,20
L13 6,132,160000.0,164702.01515151514,137250.0,190000.0,11.856673561260495,False,20
L13 7,87,145000.0,149102.24137931035,111000.0,175000.0,8.316096848765056,False,20
L13 8,96,120500.0,125359.375,98375.0,145000.0,3.8690838301496533,False,20
L13 9,72,152500.0,152188.19444444444,119000.0,181250.0,10.074218274729285,False,20
L14 0,127,150000.0,152455.51181102364,124000.0,179000.0,9.465871760554812,False,20
L14 1,45,172000.0,169000.77777777778,142000.0,187000.0,14.75240296873099,False,20
L14 2,49,135000.0,141020.4081632653,123000.0,159000.0,6.3328872125562725,False,20
L14 3,77,222000.0,233344.22077922078,197500.0,267000.0,29.237133471225206,False,20
L14 4,37,115000.0,112594.5945945946,95000.0,125000.0,3.0295656405888796,False,20
L14 5,36,181475.0,209050.0,132500.0,297250.0,17.459544956807395,False,20
L14 6,85,212000.0,203442.88235294117,180000.0,225000.0,26.23190169120331,False,20
L14 7,132,215000.0,237785.60606060605,170750.0,280500.0,26.998418299063147,False,20
L14 8,93,168995.0,179509.8924731183,123000.0,239995.0,13.85813359289451,False,20
L14 9,99,165000.0,172768.60606060605,131000.0,219995.0,13.079450054751184,False,20
L15 0,96,118000.0,122049.47916666667,89750.0,150000.0,3.36415622338484,False,20
L15 1,63,114000.0,122950.0,86500.0,148025.0,2.8592286166200265,False,20
L15 2,58,140000.0,137353.44827586206,118500.0,165000.0,7.409660542645091,False,20
L15 3,97,196000.0,197091.80412371134,155000.0,225000.0,21.80313906801314,False,20
L15 4,161,138000.0,146468.39130434784,110000.0,173000.0,6.892566005596788,False,20
L15 5,74,246250.0,242452.7027027027,219250.0,261125.0,36.47645698990144,False,20
L15 6,88,300000.0,341016.8181818182,264500.0,360000.0,51.65470251855457,False,20
L15 7,117,265000.0,262615.3846153846,200000.0,312000.0,42.18274729285801,False,20
L15 8,127,185000.0,203187.75590551182,120000.0,250000.0,18.432899379486557,False,20
L15 9,66,263500.0,275229.75757575757,230000.0,323750.0,41.67173622095145,False,20
L16 0,21,550000.0,568727.1428571428,480000.0,632500.0,88.66650444092954,False,20
L16 1,52,256000.0,266830.76923076925,230000.0,285000.0,39.51818956077381,False,20
L16 2,105,295000.0,312281.4761904762,255000.0,373995.0,50.121669302834896,False,20
L16 3,68,245500.0,267378.67647058825,220000.0,296250.0,36.366954617350046,False,20
L16 4,28,319000.0,338676.14285714284,274987.5,390750.0,55.91312811777589,False,20
L16 5,46,291250.0,309382.60869565216,263125.0,348500.0,49.367319625258546,False,20
L16 6,39,250000.0,257525.64102564103,214250.0,291500.0,37.717483878817376,False,20
L16 7,50,375322.5,386676.88,333125.0,440000.0,68.60931986859715,False,20
L16 8,42,307000.0,302707.14285714284,162000.0,409000.0,53.1816522691325,False,20
L16 9,38,398750.0,411671.05263157893,297000.0,501500.0,72.12556272052562,False,20
L17 0,186,289750.0,293900.623655914,220000.0,350000.0,48.47305024942207,False,20
L17 1,13,116000.0,184002.23076923078,87000.0,300000.0,3.1755688039907533,True,20
L17 2,52,261250.0,298822.57692307694,146875.0,457850.0,41.30672831244677,False,20
L17 3,60,195000.0,260060.38333333333,150000.0,269750.0,21.395546903516244,False,20
L17 4,84,245000.0,237940.47619047618,180000.0,295000.0,36.05061442997932,False,20
L17 5,32,430000.0,476859.375,354000.0,512000.0,77.35125927728434,False,20
L17 6,144,282500.0,312052.24305555556,181500.0,421250.0,47.20160603479742,False,20
L17 7,247,250000.0,258648.57894736843,220000.0,288750.0,37.717483878817376,False,20
L17 8,150,192500.0,203666.6,149625.0,241750.0,20.68986494707385,False,20
L17 9,63,270000.0,267341.55555555556,222000.0,315000.0,43.569777345175815,False,20
L18 0,50,330000.0,365050.0,276250.0,405750.0,59.15561503832583,False,20
L18 1,241,270000.0,271843.58921161824,233000.0,300000.0,43.569777345175815,False,20
L18 2,82,367500.0,434237.64634146343,290000.0,588750.0,66.61394330210489,False,20
L18 3,146,472500.0,452158.8561643836,205750.0,621375.0,82.40053534493246,False,20
L18 4,74,415000.0,404675.36486486485,350625.0,449250.0,74.71103540576712,False,20
L18 5,105,290000.0,305746.6666666667,240000.0,357000.0,48.89280934420246,False,20
L18 6,70,472500.0,536617.5,346250.0,615000.0,82.40053534493246,False,20
L18 7,71,355000.0,349625.3521126761,288500.0,404500.0,64.21705803625746,False,20
L18 8,70,257500.0,321806.2,198125.0,397500.0,39.76761163158535,False,20
L18 9,116,379000.0,389192.2413793103,278750.0,493625.0,68.99866163766882,False,20
L19 0,93,290000.0,413533.65591397847,190000.0,580000.0,48.89280934420246,False,20
L19 1,133,200000.0,200239.2105263158,161000.0,238000.0,22.885995863243703,False,20
L19 2,135,162000.0,178041.7925925926,114500.0,209000.0,12.40418542401752,False,20
L19 3,105,325000.0,307649.6476190476,163500.0,400000.0,57.99367319625258,False,20
L19 4,106,236500.0,259599.1603773585,210000.0,269500.0,33.70239688526585,False,20
L19 5,39,205000.0,215620.76923076922,186750.0,250000.0,24.20610779900231,False,20
L19 6,32,223500.0,235456.25,192000.0,270500.0,29.54739019345419,False,20
L19 7,52,317000.0,329936.53846153844,280000.0,365000.0,55.56637060469644,False,20
L19 8,80,154500.0,162088.125,120000.0,192500.0,10.372308066674778,False,20
L19 9,113,385000.0,387524.18584070797,315000.0,460000.0,70.2214381311595,False,20
L2 0,9,101000.0,118916.66666666667,80000.0,150000.0,1.7642048911059738,True,20
L2 2,26,113250.0,117820.0,79155.0,166875.0,2.8105608954860686,False,20
L2 3,3,124000.0,131316.66666666666,112000.0,146975.0,4.142839761528166,True,20
L2 5,8,83250.0,88687.5,77500.0,110000.0,0.5840126536074949,True,20
L2 7,5,110000.0,126300.0,100000.0,125000.0,2.463803382406619,True,20
L2 8,6,111250.0,109583.33333333333,85000.0,128125.0,2.6402238715172164,True,20
L2 9,3,145000.0,146000.0,144000.0,147500.0,8.316096848765056,True,20
L20 0,64,135000.0,143551.75,120000.0,158500.0,6.3328872125562725,False,20
L20 2,52,95000.0,99817.30769230769,81125.0,120000.0,1.228859958632437,False,20
L20 3,51,96000.0,101176.4705882353,65000.0,131250.0,1.326195400900353,False,20
L20 4,121,90000.0,96071.20661157025,70000.0,115000.0,0.9246867015452002,False,20
L20 5,61,110000.0,104013.44262295082,90000.0,120000.0,2.463803382406619,False,20
L20 6,198,175000.0,176195.398989899,150000.0,200000.0,15.500669181165591,False,20
L20 7,58,127625.0,126211.72413793103,80500.0,160000.0,5.024942207081153,False,20
L20 8,2,112500.0,112500.0,96250.0,128750.0,2.755809709210366,True,20
L20 9,173,130000.0,144567.86705202312,112000.0,175000.0,5.493369022995498,False,20
L21 0,49,128000.0,130592.85714285714,110500.0,154000.0,5.085776858498601,False,20
L21 1,75,139950.0,148602.66666666666,121250.0,173750.0,7.068986494707385,False,20
L21 2,33,152500.0,150490.9090909091,130000.0,178000.0,10.074218274729285,False,20
L21 3,15,105000.0,127102.66666666667,78500.0,162020.0,1.96495924078355,True,20
L21 4,28,106750.0,108532.14285714286,91000.0,127000.0,2.1657135904611264,False,20
L21 5,60,213000.0,212940.83333333334,181875.0,243500.0,26.487407227156588,False,20
L21 6,29,130000.0,120224.4827586207,112500.0,140000.0,5.493369022995498,False,20
L21 7,64,165000.0,165640.625,147500.0,185750.0,13.079450054751184,False,20
L21 8,187,193996.0,196565.17112299465,108000.0,268495.0,20.914953157318408,False,20
L21 9,162,165000.0,177508.53086419753,137625.0,203750.0,13.079450054751184,False,20
L22 0,96,167975.0,177853.3125,126750.0,222375.0,13.712130429492639,False,20
L22 1,54,117500.0,158987.03703703705,102125.0,186875.0,3.2850711765421585,False,20
L22 2,74,260000.0,264386.75675675675,236250.0,291500.0,40.716632193697535,False,20
L22 3,66,194000.0,223135.60606060605,150000.0,250000.0,20.94537048302713,False,20
L22 4,72,210000.0,228333.70833333334,175750.0,252500.0,25.6053047816036,False,20
L22 5,37,160000.0,189087.83783783784,125000.0,215000.0,11.856673561260495,False,20
L22 6,63,220000.0,234961.19047619047,201250.0,272777.5,28.555785375349803,False,20
L22 7,35,230000.0,257451.57142857142,169000.0,326000.0,31.71918724905706,False,20
L22 8,40,237500.0,282425.0,160000.0,323750.0,33.79364886239202,False,20
L22 9,43,230000.0,225818.37209302327,205000.0,251000.0,31.71918724905706,False,20
L23 0,196,262250.0,272119.79591836734,224000.0,312750.0,41.4466480107069,False,20
L23 1,138,248000.0,258294.4927536232,205500.0,289172.5,36.768463316705194,False,20
L23 2,134,320000.0,342740.25373134325,250000.0,376875.0,56.54580849251734,False,20
L23 3,105,276000.0,286375.73333333334,200000.0,360000.0,45.388733422557486,False,20
L23 4,96,399995.0,388793.4895833333,329998.75,455625.0,72.22289816279353,False,20
L23 5,92,215000.0,241442.66304347827,179500.0,273625.0,26.998418299063147,False,20
L23 6,172,225000.0,294189.24418604653,167000.0,321250.0,30.143569777345174,False,20
L23 7,118,373750.0,394723.22033898305,310750.0,457250.0,67.70288356247718,False,20
L23 8,83,520000.0,500134.0963855422,189650.0,688000.0,86.67721133957902,False,20
L23 9,174,275000.0,275837.8333333333,210000.0,331500.0,44.84730502494221,False,20
L24 0,50,155000.0,152121.5,120000.0,188750.0,10.700815184328993,False,20
L24 1,58,212500.0,201793.0172413793,172000.0,236875.0,26.40832218031391,False,20
L24 2,67,136000.0,136533.58208955225,117625.0,155625.0,6.527558097092104,False,20
L24 3,58,137000.0,131567.8620689655,110500.0,160000.0,6.630977004501765,False,20
L24 4,36,256250.0,345361.1111111111,211250.0,439875.0,39.56077381676603,False,20
L24 5,25,310500.0,413255.44,242000.0,475000.0,54.36792797177272,False,20
L24 6,19,125000.0,119657.8947368421,81500.0,137500.0,4.4652634140406375,True,20
L24 7,22,140500.0,136236.36363636365,123687.5,163000.0,7.719917264874073,False,20
L24 8,2,169000.0,169000.0,163500.0,174500.0,13.888550918603237,True,20
L24 9,78,157050.0,145914.7435897436,92750.0,183375.0,11.193575860810318,False,20
L25 0,126,251750.0,261618.24603174604,213500.0,310000.0,38.34408078841708,False,20
L25 1,57,200000.0,229727.19298245615,174700.0,295000.0,22.885995863243703,False,20
L25 2,102,177500.0,180514.21568627452,140000.0,235000.0,16.169850346757514,False,20
L25 3,96,203750.0,237685.41666666666,165000.0,280937.5,23.822849495072393,False,20
L25 4,142,370000.0,438635.5633802817,300000.0,523750.0,67.1067039785862,False,20
L25 5,156,226000.0,264387.53205128206,164375.0,341250.0,30.630246988684757,False,20
L25 6,102,432500.0,459042.1568627451,228750.0,611500.0,77.69193332522205,False,20
L25 7,161,300000.0,371357.6397515528,215000.0,530000.0,51.65470251855457,False,20
L25 8,148,275250.0,285794.25675675675,243375.0,323312.5,45.28531451514783,False,20
L25 9,124,220000.0,221309.0483870968,178750.0,250000.0,28.555785375349803,False,20
L26 0,310,299000.0,301791.3870967742,253370.0,359746.25,50.906436306119964,False,20
L26 1,109,191000.0,185502.29357798165,150000.0,220000.0,20.483027132254534,False,20
L26 2,9,200000.0,203777.77777777778,160000.0,235000.0,22.885995863243703,True,20
L26 5,9,582500.0,623611.1111111111,475000.0,850000.0,90.78355031025673,True,20
L26 6,187,365995.0,374832.2139037433,293585.0,445997.5,66.37060469643508,False,20
L26 7,175,220000.0,233292.89142857143,185000.0,270000.0,28.555785375349803,False,20
L26 9,70,180000.0,191485.0,158500.0,216750.0,16.912033094050372,False,20
L27 0,9,191500.0,187166.66666666666,180000.0,192000.0,20.519527923105,True,20
L27 1,38,181500.0,180692.15789473685,150750.0,220000.0,17.496045747657867,False,20
L27 4,19,160000.0,154941.42105263157,130500.0,196000.0,11.856673561260495,True,20
L27 5,34,120000.0,124226.4705882353,101250.0,130750.0,3.686579875897311,False,20
L27 6,24,138050.0,138621.25,121800.0,159250.0,6.971651052439469,False,20
L27 7,19,152500.0,142134.2105263158,127000.0,162750.0,10.074218274729285,True,20
L27 8,16,128000.0,127562.5,113750.0,142750.0,5.085776858498601,True,20
L28 0,19,121500.0,119336.78947368421,110000.0,132250.0,3.9055846210001217,True,20
L28 1,26,126250.0,130365.38461538461,110000.0,150000.0,4.842438252828811,False,20
L28 3,6,154500.0,159833.33333333334,121000.0,192500.0,10.372308066674778,True,20
L28 4,13,120000.0,126115.38461538461,100000.0,146000.0,3.686579875897311,True,20
L28 5,3,112500.0,109166.66666666667,106250.0,113750.0,2.755809709210366,True,20
L28 6,12,102500.0,100500.0,87250.0,112500.0,1.8372064728069109,True,20
L28 7,13,115000.0,115230.76923076923,110000.0,120000.0,3.0295656405888796,True,20
L28 8,10,110000.0,109800.0,103500.0,115000.0,2.463803382406619,True,20
L29 7,7,290000.0,272571.4285714286,281500.0,312500.0,48.89280934420246,True,20
L29 8,1,315000.0,315000.0,315000.0,315000.0,55.170945370483025,True,20
L29 9,3,410000.0,431666.6666666667,380000.0,472500.0,73.84109989049763,True,20
L3 0,124,235500.0,259109.95967741936,171948.0,320698.5,33.586811047572695,False,20
L3 1,82,188475.0,207770.48780487804,150625.0,218750.0,19.345419150748267,False,20
L3 2,25,100000.0,111720.0,90000.0,115000.0,1.648619053412824,False,20
L3 3,15,99250.0,132134.93333333332,77500.0,196250.0,1.5208662854361845,True,20
L3 4,209,179000.0,208305.44976076554,156000.0,240000.0,16.4131889524273,False,20
L3 5,28,125000.0,117455.0,62875.0,140000.0,4.4652634140406375,False,20
L3 6,102,153829.5,157910.5980392157,118500.0,185150.0,10.293223019832096,False,20
L3 8,30,135500.0,146883.33333333334,101250.0,153750.0,6.49714077138338,False,20
L3 9,62,160750.0,176687.43548387097,128125.0,195000.0,12.227764934906924,False,20
L30 0,47,119950.0,119408.51063829787,105000.0,131250.0,3.4858255262197346,False,20
L30 1,94,168500.0,165912.44680851063,135500.0,197077.5,13.827716267185789,False,20
L30 2,74,141500.0,140154.72972972973,125750.0,155750.0,7.799002311716754,False,20
L30 3,74,153500.0,146627.7027027027,132250.0,170000.0,10.256722228981628,False,20
L30 5,65,126000.0,127806.21538461538,120000.0,145000.0,4.793770531694854,False,20
L30 6,7,175000.0,173928.57142857142,135000.0,217500.0,15.500669181165591,True,20
L30 7,85,187000.0,200992.29411764705,166500.0,220000.0,19.041245893661028,False,20
L30 8,46,179975.0,191031.52173913043,160000.0,221000.0,16.492273999269987,False,20
L30 9,20,137500.0,137500.0,116250.0,165000.0,6.764813237620149,False,20
L31 0,106,240000.0,236335.00943396226,211250.0,267625.0,34.59058279596058,False,20
L31 1,370,259598.0,265334.6810810811,200000.0,319998.75,40.19953765664923,False,20
L31 2,230,222250.0,226265.67826086958,155500.0,275000.0,29.322301983209638,False,20
L31 3,57,280000.0,283788.29824561405,210000.0,330000.0,46.40467210122886,False,20
L31 4,79,280000.0,323624.6835443038,227500.0,370000.0,46.40467210122886,False,20
L31 5,108,206000.0,211198.14814814815,176750.0,247375.0,24.619783428640954,False,20
L31 6,130,221000.0,227110.0,185000.0,250000.0,29.13979802895729,False,20
L31 7,120,258500.0,264242.3,219950.0,311250.0,39.992699841829904,False,20
L31 8,96,259975.0,272936.9791666667,224625.0,295000.0,40.24820537778319,False,20
L31 9,162,235000.0,239583.55555555556,210000.0,261500.0,33.14271809222533,False,20
L32 0,79,138000.0,150325.94936708861,119000.0,173750.0,6.892566005596788,False,20
L32 1,79,197000.0,212110.1265822785,180750.0,246250.0,21.936975301131525,False,20
L32 2,76,165000.0,170284.5394736842,124250.0,208487.5,13.079450054751184,False,20
L32 3,27,145000.0,161109.25925925927,122000.0,213750.0,8.316096848765056,False,20
L32 4,64,130000.0,128093.75,119625.0,142750.0,5.493369022995498,False,20
L32 5,20,113500.0,115800.0,102500.0,141250.0,2.828811290911303,False,20
L32 6,31,115000.0,111177.41935483871,104000.0,130000.0,3.0295656405888796,False,20
L32 7,39,125000.0,126983.33333333333,111250.0,145000.0,4.4652634140406375,False,20
L32 8,30,129250.0,139545.46666666667,112750.0,156500.0,5.183112300766517,False,20
L32 9,101,158100.0,182628.72277227722,121000.0,245000.0,11.37607981506266,False,20
L33 0,17,117500.0,117882.35294117648,100000.0,135000.0,3.2850711765421585,True,20
L33 1,119,158000.0,165279.79831932773,130500.0,196500.0,11.315245163645212,False,20
L33 2,67,165000.0,171179.25373134328,125000.0,220000.0,13.079450054751184,False,20
L33 3,3,550000.0,548333.3333333334,390000.0,707500.0,88.66650444092954,True,20
L33 4,177,182000.0,193455.90395480226,155000.0,220000.0,17.599464655067525,False,20
L33 5,27,126000.0,129546.29629629629,115000.0,145000.0,4.793770531694854,False,20
L33 6,24,114500.0,117177.08333333333,103750.0,130500.0,2.8896459423287504,False,20
L33 7,10,160000.0,175350.0,150000.0,175750.0,11.856673561260495,True,20
L33 8,19,120000.0,108365.78947368421,91500.0,135000.0,3.686579875897311,True,20
L33 9,24,123500.0,122924.91666666667,107250.0,141250.0,4.100255505535953,False,20
L34 0,76,205000.0,261522.3552631579,149500.0,342500.0,24.20610779900231,False,20
L34 1,160,249225.0,269845.19375,227500.0,319995.0,36.97530113152452,False,20
L34 2,148,249249.5,287761.77702702704,184650.25,320625.0,36.987468061808,False,20
L34 3,161,280995.0,277855.3291925466,244995.0,337246.0,46.91568317313542,False,20
L34 4,55,258995.0,272905.38181818184,222997.5,317750.0,40.10220221438131,False,20
L34 5,93,113000.0,133529.51612903227,97500.0,174000.0,2.7923105000608346,False,20
L34 6,68,128210.0,175026.0294117647,111275.0,186750.0,5.134444579632558,False,20
L34 7,4,313500.0,318000.0,301250.0,330250.0,54.757269740844386,True,20
L34 8,6,632500.0,539333.3333333334,323750.0,727500.0,92.96751429614308,True,20
L34 9,6,337500.0,374166.6666666667,288750.0,453750.0,60.80423409173865,True,20
L35 0,114,255000.0,303210.9210526316,196375.0,364500.0,39.068013140284705,False,20
L35 1,181,284995.0,297286.2430939227,240000.0,354995.0,47.46319503589245,False,20
L35 2,60,160000.0,162345.83333333334,143750.0,175000.0,11.856673561260495,False,20
L35 3,301,171000.0,192905.41860465117,140000.0,242246.0,14.655067526463073,False,20
L35 4,92,220000.0,222237.5,177250.0,251250.0,28.555785375349803,False,20
L35 5,128,142250.0,146797.2734375,121500.0,169250.0,7.872003893417691,False,20
L35 6,48,263000.0,345785.4166666667,218750.0,434250.0,41.598734639250516,False,20
L35 7,130,256750.0,250348.5,205000.0,290000.0,39.61552500304173,False,20
L35 8,95,170000.0,175638.94736842104,140000.0,202500.0,14.296143083100135,False,20
L35 9,58,225000.0,234451.72413793104,200000.0,250000.0,30.143569777345174,False,20
L36 0,123,155000.0,176524.39024390245,125500.0,192500.0,10.700815184328993,False,20
L36 1,102,160000.0,180217.1568627451,138500.0,220750.0,11.856673561260495,False,20
L36 2,131,144000.0,145932.4427480916,120000.0,169000.0,8.030173987103053,False,20
L36 3,107,145000.0,147329.43925233645,120000.0,165000.0,8.316096848765056,False,20
L36 4,250,217750.0,231780.536,165000.0,280000.0,27.728434116072513,False,20
L36 5,151,245000.0,252960.5894039735,206500.0,285000.0,36.05061442997932,False,20
L36 6,89,155000.0,156204.20224719102,120000.0,180000.0,10.700815184328993,False,20
L36 7,98,145000.0,164632.6530612245,130250.0,185000.0,8.316096848765056,False,20
L36 8,272,185997.5,188616.71323529413,149246.25,223245.0,18.834408078841708,False,20
L36 9,76,235000.0,226184.2105263158,165000.0,273500.0,33.14271809222533,False,20
L37 0,4,406000.0,456750.0,325250.0,537500.0,73.2935880277406,True,20
L37 1,110,442500.0,532886.3636363636,360000.0,548125.0,79.02421219126414,False,20
L37 2,236,381500.0,427149.3813559322,320000.0,480000.0,69.71042705925295,False,20
L37 3,220,290000.0,349190.90454545454,206500.0,431250.0,48.89280934420246,False,20
L37 4,100,280000.0,312532.04,217375.0,370500.0,46.40467210122886,False,20
L37 5,3,285000.0,278333.3333333333,272500.0,287500.0,47.773451758121425,True,20
L37 6,256,275250.0,311619.41796875,234200.0,354812.5,45.28531451514783,False,20
L37 7,129,370000.0,508845.57364341087,290000.0,525000.0,67.1067039785862,False,20
L37 8,87,249900.0,256641.0459770115,230000.0,283000.0,37.011801922374985,False,20
L38 0,26,320000.0,354173.07692307694,272500.0,411625.0,56.54580849251734,False,20
L38 1,8,276000.0,318289.0,226500.0,410234.0,45.388733422557486,True,20
L38 3,9,630000.0,645055.5555555555,608500.0,675000.0,92.87626231901692,True,20
L38 5,1,150000.0,150000.0,150000.0,150000.0,9.465871760554812,True,20
L38 6,6,230000.0,289166.6666666667,190000.0,243750.0,31.71918724905706,True,20
L38 9,39,320000.0,339974.358974359,275000.0,382250.0,56.54580849251734,False,20
L39 0,39,300000.0,307024.358974359,200000.0,395000.0,51.65470251855457,False,20
L39 1,201,209995.0,218709.65174129352,172500.0,260000.0,25.124711035405767,False,20
L39 2,130,234000.0,267637.6538461539,192000.0,310000.0,32.6621243460275,False,20
L39 3,122,258500.0,282929.368852459,210500.0,314375.0,39.992699841829904,False,20
L39 4,215,249000.0,294010.79069767444,188750.0,347500.0,36.94488380581579,False,20
L39 5,213,355000.0,449216.27230046946,286333.0,490000.0,64.21705803625746,False,20
L39 6,87,360000.0,441161.2643678161,244500.0,550000.0,65.14174473780265,False,20
L39 7,59,338000.0,426190.6779661017,227500.0,562500.0,60.877235673439586,False,20
L39 8,47,401000.0,439956.3829787234,327500.0,493750.0,72.85557853753498,False,20
L39 9,5,370000.0,380500.0,330000.0,450000.0,67.1067039785862,True,20
L4 0,63,105000.0,119386.50793650794,80000.0,138500.0,1.96495924078355,False,20
L4 1,77,122000.0,134076.55844155845,91000.0,165000.0,3.9299184815671,False,20
L4 2,148,105000.0,109110.06756756757,86125.0,128487.5,1.96495924078355,False,20
L4 3,85,110000.0,107265.50588235294,85000.0,132000.0,2.463803382406619,False,20
L4 4,118,95250.0,101738.30508474576,77625.0,124375.0,1.3140284706168635,False,20
L4 5,161,95000.0,98893.60248447205,76000.0,119950.0,1.228859958632437,False,20
L4 6,64,130000.0,137195.9375,109375.0,160625.0,5.493369022995498,False,20
L4 7,88,140000.0,144648.85227272726,120562.5,170000.0,7.409660542645091,False,20
L4 8,55,155000.0,149303.63636363635,126500.0,174000.0,10.700815184328993,False,20
L4 9,84,141250.0,138176.7857142857,124250.0,157250.0,7.78075191629152,False,20
L40 0,109,300000.0,316632.80733944953,222500.0,405000.0,51.65470251855457,False,20
L40 1,89,325000.0,382910.40449438203,243000.0,462500.0,57.99367319625258,False,20
L40 2,49,433000.0,506107.14285714284,270000.0,645000.0,77.77710183720647,False,20
L40 3,32,454000.0,500904.53125,365500.0,586633.75,80.59982966297603,False,20
L40 4,62,238500.0,270428.5483870968,201250.0,337500.0,33.95181895607738,False,20
L40 5,172,220000.0,250106.9476744186,171875.0,280500.0,28.555785375349803,False,20
L40 6,48,333000.0,395187.5,230250.0,496875.0,59.87346392505171,False,20
L40 7,378,285000.0,294737.22222222225,218125.0,365000.0,47.773451758121425,False,20
L40 8,21,350000.0,422142.85714285716,227500.0,625000.0,63.219369753011314,False,20
L40 9,84,375500.0,386456.09523809527,278750.0,476245.0,68.62757026402238,False,20
L5 0,20,131500.0,134125.0,121500.0,138625.0,5.876627326925417,False,20
L5 1,32,171500.0,177656.78125,154250.0,190000.0,14.679401387030053,False,20
L5 2,43,199950.0,181645.11627906977,165600.0,200000.0,22.314150139919697,False,20
L5 3,45,80000.0,95102.22222222222,57000.0,114950.0,0.4988441416230685,False,20
L5 4,35,145000.0,135041.42857142858,100000.0,165000.0,8.316096848765056,False,20
L5 5,16,52500.0,83747.25,50000.0,128000.0,0.07300158170093686,True,20
L5 6,44,95000.0,106612.5,75750.0,123875.0,1.228859958632437,False,20
L5 7,82,103995.0,105090.0731707317,80000.0,134983.75,1.8737072636573795,False,20
L5 8,11,125000.0,121982.54545454546,98692.0,147500.0,4.4652634140406375,True,20
L5 9,16,167322.5,172509.0625,152250.0,187500.0,13.602628056941235,True,20
L6 0,230,189995.0,170347.61304347825,115000.0,203995.0,19.534006570142353,False,20
L6 1,360,95022.5,99965.77222222222,90000.0,101575.0,1.3018615403333738,False,20
L6 2,37,170000.0,161695.94594594595,131800.0,194000.0,14.296143083100135,False,20
L6 3,26,110750.0,134634.42307692306,90250.0,161250.0,2.579389220099769,False,20
L6 4,143,100000.0,111919.23076923077,80000.0,135000.0,1.648619053412824,False,20
L6 5,66,106000.0,109668.93939393939,79062.5,134000.0,2.086628543618445,False,20
L6 6,88,105000.0,110285.22727272728,85000.0,130875.0,1.96495924078355,False,20
L6 7,5,65000.0,76000.0,65000.0,70000.0,0.2068378148193211,True,20
L6 8,45,170000.0,200435.53333333333,130000.0,252000.0,14.296143083100135,False,20
L6 9,21,138000.0,144095.2380952381,125000.0,150000.0,6.892566005596788,False,20
L7 0,90,135000.0,192419.8111111111,115625.0,176125.0,6.3328872125562725,False,20
L7 1,33,220000.0,218107.57575757575,185000.0,250500.0,28.555785375349803,False,20
L7 2,24,135000.0,132789.70833333334,104500.0,171250.0,6.3328872125562725,False,20
L7 3,35,107500.0,104517.14285714286,100000.0,117500.0,2.2265482418785743,False,20
L7 4,14,110000.0,100482.14285714286,42687.5,133750.0,2.463803382406619,True,20
L7 5,7,183000.0,168785.7142857143,130000.0,220000.0,17.891470981871276,True,20
L7 6,60,120000.0,123731.86666666667,83750.0,167625.0,3.686579875897311,False,20
L7 7,17,152000.0,167629.41176470587,135000.0,197000.0,9.952548971894391,True,20
L7 8,38,130000.0,145881.18421052632,111250.0,163250.0,5.493369022995498,False,20
L7 9,18,131000.0,134569.44444444444,107500.0,144250.0,5.834043070933204,True,20
L8 0,106,106000.0,132696.2358490566,75750.0,150750.0,2.086628543618445,False,20
